label,select_sex,dmp_sex,dmp_age,dmp_city,dmp_education,dmp_price,dmp_model,user_state,first_preference,first_weight,second_preference,second_weight,freetype,categoryid,subcategoryid,allwords,vipwords,avgbuy
1,0,2,31,0,1010165000000010007,3299,1010107000000001130,2,2,972982,3,425914,2,30020,30022,1602285,1502029,3703
1,0,2,31,0,1010165000000010007,3299,1010107000000001130,2,2,972982,3,425914,2,30020,30022,1602285,1502029,3703
1,0,2,31,0,1010165000000010007,3299,1010107000000001130,2,2,972982,3,425914,2,30020,30022,1602285,1502029,3703
1,0,2,31,0,1010165000000010007,3299,1010107000000001130,2,2,972982,3,425914,2,30020,30022,1602285,1502029,3703
0,0,0,12,3,1010165000000010009,3198,1010107000000001102,2,2,157929,0,0,2,30001,30002,657271,564090,11446
0,0,2,34,6,1010165000000010008,0,1010107000000001288,2,2,118761,0,0,2,30020,30022,1682470,1643505,9244
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
1,0,2,39,6,1010165000000010004,0,1010107000000001153,2,2,49530.6,0,0,2,30013,30015,1861249,1731018,1479
0,0,1,23,6,1010165000000010010,3999,1010107000000001199,2,1,231608,0,0,1,20042,20047,2792207,2486514,11268
1,0,2,12,1,1010165000000010009,0,1010107000000001079,2,2,46157.2,1,13445.9,2,30013,30017,780894,673855,3872
0,0,2,16,5,1010165000000010008,2999,1010107000000001079,2,2,10760.4,0,0,2,30001,30002,4383343,4273395,11761
0,0,2,30,6,1010165000000010004,0,1010107000000001444,2,2,27238.2,0,0,2,30013,30017,2835742,2737074,10982
0,0,1,41,6,1010165000000010008,0,1010107000000001224,2,2,146532,0,0,2,30020,30022,3669142,3543119,3952
0,0,0,0,\N,0,\N,\N,2,1,1266.03,2,289.1,1,20019,20020,1722752,1677058,12328
0,0,1,35,3,1010165000000010007,2698,1010107000000001102,2,1,3439.71,0,0,1,20014,20018,4334310,4014466,70079
0,0,1,50,4,1010165000000010009,0,1010107000000001102,2,1,881.98,2,615.34,1,20014,20018,4334310,4014466,70079
0,0,1,31,6,1010165000000010010,10899,1010107000000001421,2,1,16710.1,0,0,1,20014,20015,3203633,2866792,16653
0,0,2,21,6,1010165000000010004,4988,1010107000000001153,2,2,60082.4,3,42682.6,2,30042,30044,269145,204650,75
0,0,2,14,3,1010165000000010009,2199,1010107000000001079,2,2,9482.37,0,0,2,30042,30044,269145,204650,75
0,0,1,18,3,1010165000000010008,2999,1010107000000001079,2,2,54722,0,0,2,30001,30003,2300177,2232161,2047
0,0,1,19,3,1010165000000010004,\N,\N,2,1,1135,0,0,1,20001,20003,4465161,4069023,161068
0,0,1,31,4,1010165000000010007,2099,1010107000000001079,2,1,11598.1,0,0,1,20001,20002,2523054,2451772,7325
0,0,2,40,1,1010165000000010007,4288,1010107000000001153,2,2,62760.3,0,0,2,30020,30028,3326756,3291835,11036
0,0,0,0,\N,0,\N,\N,2,2,41687.5,0,0,2,30013,30017,1704145,1606473,15876
1,0,2,43,6,1010165000000010008,2998,1010107000000001102,2,2,288811,0,0,2,30013,30017,1704145,1606473,15876
0,0,2,27,6,1010165000000010010,4288,1010107000000001153,2,2,471704,0,0,2,30013,30017,1704145,1606473,15876
0,0,0,31,2,1010165000000010008,4999,1010107000000001079,2,2,162766,3,50826.1,2,30020,30028,1176872,1089974,65356
0,0,0,22,6,1010165000000010009,0,1010107000000001153,2,2,41286.2,0,0,2,30013,30015,1707290,1624043,40383
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,32,1,1010165000000010004,3799,1010107000000001288,2,2,111915,0,0,2,30013,30016,2005176,1886774,15422
1,0,2,38,5,1010165000000010004,0,1010107000000001153,2,2,10462.5,3,3023.48,2,30013,30016,2005176,1886774,15422
1,0,2,38,5,1010165000000010004,0,1010107000000001153,2,2,10462.5,3,3023.48,2,30013,30016,2005176,1886774,15422
1,0,2,38,5,1010165000000010004,0,1010107000000001153,2,2,10462.5,3,3023.48,2,30013,30016,2005176,1886774,15422
1,0,1,37,5,1010165000000010004,2299,1010107000000001153,2,1,114352,0,0,1,20001,20002,6905395,7240801,2318
1,0,1,37,5,1010165000000010004,2299,1010107000000001153,2,1,114352,0,0,1,20001,20002,6905395,7240801,2318
0,0,2,32,5,1010165000000010008,0,1010107000000001102,2,2,465116,0,0,2,30042,30049,2174264,2096981,2470
0,0,2,17,2,1010165000000010008,0,1010107000000001288,2,2,421864,0,0,2,30020,30028,605480,526738,827
0,0,2,29,2,1010165000000010010,0,1010107000000001153,2,2,8972.85,0,0,2,30001,30002,2766461,2690603,7789
0,0,1,19,4,1010165000000010010,1300,1010107000000005724,2,1,18566.7,2,5781.56,1,20001,20002,3888783,3946749,3850
0,0,0,0,\N,0,\N,\N,2,1,16670.5,0,0,1,20001,20002,3888783,3946749,3850
1,0,2,34,4,1010165000000010004,1899,1010107000000001288,2,2,114542,0,0,2,30020,30022,1494332,1333692,3676
1,0,2,32,6,1010165000000010008,0,1010107000000001102,2,2,755070,0,0,2,30020,30022,2826001,2804324,2564
0,0,2,33,2,1010165000000010004,2299,1010107000000001079,2,2,345872,0,0,2,30020,30022,2826001,2804324,2564
1,0,2,40,0,1010165000000010008,\N,\N,2,2,269084,0,0,2,30013,30018,778163,659094,1304
1,0,2,21,3,1010165000000010008,6799,1010107000000001421,2,2,83053.5,0,0,2,30020,30028,2131455,2177503,8188
1,0,2,21,3,1010165000000010008,6799,1010107000000001421,2,2,83053.5,0,0,2,30020,30028,2131455,2177503,8188
0,0,1,32,6,1010165000000010009,3198,1010107000000001102,2,1,9714.45,2,2879.1,1,20028,20029,1512360,1175165,3322
0,0,1,17,6,1010165000000010007,0,1010107000000001199,2,1,44014,0,0,1,20050,20051,3936415,3724204,14043
0,0,1,23,1,1010165000000010004,9599,1010107000000001421,2,1,33241.5,0,0,1,20001,20002,2006542,1722020,7917
0,0,1,16,3,1010165000000010007,1298,1010107000000001102,2,1,88454.9,0,0,1,20001,20002,2006542,1722020,7917
1,0,2,30,3,1010165000000010010,5888,1010107000000001421,2,2,96520.6,0,0,2,30013,30015,1887061,1719068,2682
1,0,1,46,4,1010165000000010004,3988,1010107000000001153,2,1,49390.8,0,0,1,20019,20026,3763224,3743826,14155
1,0,1,46,4,1010165000000010004,3988,1010107000000001153,2,1,49390.8,0,0,1,20019,20026,3763224,3743826,14155
1,0,1,20,4,1010165000000010009,0,1010107000000001102,2,2,385003,0,0,2,30008,30010,4023229,3741519,700
1,0,1,20,4,1010165000000010009,0,1010107000000001102,2,2,385003,0,0,2,30008,30010,4023229,3741519,700
1,0,1,20,4,1010165000000010009,0,1010107000000001102,2,2,385003,0,0,2,30008,30010,4023229,3741519,700
0,0,1,17,3,1010165000000010008,0,1010107000000001079,2,1,34775.5,0,0,1,20001,20003,1812015,1577539,19611
0,0,2,31,2,1010165000000010004,1459,1010107000000001288,2,2,23972.4,0,0,2,30013,30015,2720510,2610036,7329
0,0,1,37,1,1010165000000010010,0,1010107000000001200,2,1,60084.2,0,0,1,20042,20044,5887948,5680859,1740
1,0,2,24,5,1010165000000010007,0,1010107000000001102,2,2,284111,1,84950,2,30020,30027,1716032,1614321,3642
0,0,1,24,1,1010165000000010004,0,1010107000000001153,2,1,1209.16,0,0,1,20001,20003,198847,101741,28251
0,0,2,40,6,1010165000000010008,3780,1010107000000001421,2,2,96076.6,3,74305.2,2,30013,30016,1276283,1170034,7965
0,0,2,34,3,1010165000000010004,3988,1010107000000001153,2,2,114157,0,0,2,30020,30021,857014,685684,568
0,0,2,23,1,1010165000000010004,0,1010107000000001288,2,2,113360,3,92979.4,2,30020,30028,1058720,990543,2719
1,0,2,43,2,1010165000000010007,5188,1010107000000001421,2,2,114371,0,0,2,30031,30035,1840318,1849207,1369
0,0,0,0,\N,0,\N,\N,2,1,1927.56,0,0,1,20019,20026,4049141,3987575,4680
0,0,2,54,0,1010165000000010007,\N,\N,2,2,98488.1,0,0,2,30013,30016,881893,770997,2526
0,0,1,40,3,1010165000000010004,0,1010107000000001153,1,1,533.14,0,0,1,20037,20041,7408727,7325665,6224
0,0,2,18,\N,1010165000000010007,\N,\N,2,1,2454.33,0,0,1,20050,20103,228174,\N,0
1,0,2,30,2,1010165000000010004,0,1010107000000001153,2,2,60246.7,0,0,2,30013,30019,5618064,5600720,647
0,0,1,16,6,1010165000000010008,5288,1010107000000001127,0,3,50,0,0,1,20019,20020,5726338,5708117,3608
0,0,1,25,4,1010165000000010010,2999,1010107000000001079,2,1,978.83,0,0,1,20001,20002,2688276,2589820,3487
0,0,1,23,6,1010165000000010004,3399,1010107000000001153,2,1,4991.22,3,3891.88,1,20001,20002,2688276,2589820,3487
1,0,2,28,2,0,3099,1010107000000001153,2,2,58217.9,0,0,2,30013,30015,1055650,902159,1240
0,0,2,37,6,1010165000000010008,2799,1010107000000001153,2,2,235762,0,0,2,30013,30019,739087,654529,3740
0,0,2,48,2,1010165000000010008,1432,1010107000000001153,2,2,144151,0,0,2,30013,30019,739087,654529,3740
1,0,2,34,3,1010165000000010004,3988,1010107000000001153,2,2,129997,0,0,2,30020,30021,2205964,2134018,14541
1,0,2,34,3,1010165000000010004,3988,1010107000000001153,2,2,129997,0,0,2,30020,30021,2205964,2134018,14541
1,0,2,34,3,1010165000000010004,3988,1010107000000001153,2,2,129997,0,0,2,30020,30021,2205964,2134018,14541
0,0,1,27,5,1010165000000010004,2499,1010107000000001224,1,1,225.68,0,0,1,20019,20026,4064963,4719602,69
1,0,0,0,6,0,\N,\N,1,2,124.35,0,0,2,30013,30014,1561995,2607488,4
0,0,1,30,0,1010165000000010004,3730,1010107000000001421,2,1,5881.09,0,0,1,20014,20017,8792517,8925793,88
0,0,1,17,4,1010165000000010008,2898,1010107000000001102,1,1,491.82,0,0,1,20019,20026,6107903,6041190,29
1,0,2,29,5,1010165000000010010,0,1010107000000001153,2,2,4237.73,0,0,2,30020,30027,1363657,1219093,3408
1,0,2,29,5,1010165000000010010,0,1010107000000001153,2,2,4237.73,0,0,2,30020,30027,1363657,1219093,3408
1,0,1,18,4,1010165000000010007,1199,1010107000000001153,2,2,5579.59,1,5455.49,1,20037,20038,3077356,2878867,80184
0,0,0,0,\N,0,\N,\N,2,2,15169.4,0,0,2,30013,30015,1110251,1037153,19564
0,0,2,21,5,1010165000000010010,0,1010107000000001079,2,2,134645,0,0,2,30031,30035,2169213,2148956,903
0,0,1,27,0,1010165000000010008,\N,\N,2,1,24852.6,0,0,1,20001,20002,3384910,3156899,7624
0,0,1,29,6,1010165000000010010,2898,1010107000000001102,2,2,2319.69,0,0,2,30001,30002,2408235,2321301,8386
0,0,2,18,4,1010165000000010007,2799,1010107000000001079,2,2,1934.13,0,0,2,30001,30002,2408235,2321301,8386
0,0,1,29,3,1010165000000010004,0,1010107000000001224,2,1,147309,0,0,1,20014,20018,2972524,2650215,8818
1,0,2,43,5,1010165000000010002,2999,1010107000000001079,2,2,280799,1,93519.1,2,30013,30017,1620559,1523452,7664
0,0,1,32,4,1010165000000010004,1598,1010107000000001102,2,1,124846,0,0,1,20059,20061,2047234,1780806,2962
0,0,2,31,\N,1010165000000010009,4288,1010107000000001153,2,2,25347.3,0,0,2,30020,30022,1617598,1527648,1987
1,0,2,30,6,1010165000000010007,0,1010107000000001153,2,2,174259,0,0,2,30020,30022,1617598,1527648,1987
0,0,2,16,6,1010165000000010008,0,1010107000000001079,2,2,45213,0,0,2,30042,30044,5483693,10195281,1155
0,0,1,42,2,1010165000000010004,0,1010107000000001224,2,1,19559.5,0,0,1,20019,20020,1103655,787300,737
1,0,2,35,2,1010165000000010008,0,1010107000000001153,2,2,320403,3,198451,2,30120,30122,685219,576973,2216
1,0,2,35,2,1010165000000010008,0,1010107000000001153,2,2,320403,3,198451,2,30120,30122,685219,576973,2216
1,0,2,35,2,1010165000000010008,0,1010107000000001153,2,2,320403,3,198451,2,30120,30122,685219,576973,2216
0,0,1,14,5,1010165000000010004,1399,1010107000000001079,2,1,38048.6,0,0,1,20010,20012,1300088,1027288,945
0,0,2,26,1,1010165000000010010,6799,1010107000000001421,2,2,112154,0,0,2,30001,30003,5638535,5437476,1608
1,0,1,31,1,1010165000000010008,0,1010107000000001153,2,1,219662,0,0,1,20042,20047,1566791,1232372,4422
0,0,2,46,5,1010165000000010004,2699,1010107000000001288,1,2,4063.66,0,0,2,30013,30015,444755,\N,0
1,0,2,0,6,0,0,1010107000000001153,2,2,60079.6,0,0,2,30020,30021,3235840,3124799,5437
1,0,2,0,6,0,0,1010107000000001153,2,2,60079.6,0,0,2,30020,30021,3235840,3124799,5437
1,0,2,0,6,0,0,1010107000000001153,2,2,60079.6,0,0,2,30020,30021,3235840,3124799,5437
0,0,0,0,\N,0,\N,\N,2,1,16039.3,0,0,1,20001,20002,4510147,4284615,50675
0,0,2,27,6,1010165000000010009,2998,1010107000000001102,2,2,44391.2,0,0,2,30013,30015,1157627,1060822,9845
0,0,1,23,5,1010165000000010004,3299,1010107000000001288,2,1,8954.79,0,0,1,20042,20043,3177181,2844559,3561
1,0,2,23,0,1010165000000010010,2999,1010107000000001079,2,2,125164,1,36805.4,2,30001,30002,4796734,4693112,4548
0,0,2,34,4,1010165000000010009,2099,1010107000000001079,2,2,374541,3,109939,2,30001,30002,4796734,4693112,4548
0,0,1,27,6,1010165000000010008,4299,1010107000000001153,2,1,75070.5,0,0,1,20001,20004,3632315,3414130,11520
0,0,2,18,6,1010165000000010008,1500,1010107000000001079,1,2,1613.49,0,0,2,30020,30028,4517840,4471929,6314
0,0,2,18,3,1010165000000010007,0,1010107000000001444,2,2,56486.4,1,31968.6,2,30042,30044,5466463,5387380,1669
0,0,1,31,0,1010165000000010009,3199,1010107000000001079,2,1,2846.61,0,0,1,20014,20017,3818300,3995831,4077
0,0,2,25,3,1010165000000010008,2998,1010107000000001102,2,2,31548.4,0,0,2,30020,30022,2046672,1865965,3525
0,0,1,27,2,1010165000000010007,0,1010107000000001079,2,1,109767,0,0,1,20028,20030,4275795,4015284,2093
0,0,2,36,1,1010165000000010004,6799,1010107000000001421,2,2,36076.2,0,0,2,30001,30003,3948626,3900005,2168
0,0,0,0,\N,0,6499,1010107000000001421,2,2,331012,0,0,2,30020,30022,1823224,1797502,6572
0,0,2,49,6,1010165000000010004,2799,1010107000000001079,2,2,48251.4,0,0,2,30013,30017,2898601,2800300,3047
0,0,1,24,3,1010165000000010010,2699,1010107000000001153,2,1,19797,0,0,1,20001,20003,4320603,4099112,49756
1,0,1,31,3,1010165000000010004,1299,1010107000000001288,2,2,3204.91,3,1076,3,13100,13113,765271,755281,1761
1,0,1,31,3,1010165000000010004,1299,1010107000000001288,2,2,3204.91,3,1076,3,13100,13113,765271,755281,1761
1,0,1,31,3,1010165000000010004,1299,1010107000000001288,2,2,3204.91,3,1076,3,13100,13113,765271,755281,1761
1,0,1,31,3,1010165000000010004,1299,1010107000000001288,2,2,3204.91,3,1076,3,13100,13113,765271,755281,1761
1,0,2,33,5,1010165000000010007,3998,1010107000000001102,2,3,2004.78,0,0,3,13100,13113,765271,755281,1761
0,0,2,29,1,1010165000000010004,8499,1010107000000001421,2,2,568028,1,444110,2,30008,30010,3087729,2973534,3882
0,0,1,31,3,1010165000000010010,0,1010107000000001153,2,1,29963.1,0,0,1,20037,20041,2846727,2851680,3380
0,0,1,15,4,1010165000000010004,1998,1010107000000001102,2,1,39422.2,0,0,1,20042,20048,4272299,4039219,58902
1,0,1,32,6,1010165000000010009,0,1010107000000001102,2,1,240931,0,0,1,20050,20053,1485025,1158783,2984
